id,inscription,latitude,longitude,country,area,erected,main_photo,colour,organisations,series,series_ref,number_of_subjects,lead_subject_name,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
99,Alexander Pope 1688-1744 poet lived in this row Mawson's Buildings 1716-1719,51.4881,-0.24948,United Kingdom,London,1996,https://commons.wikimedia.org/wiki/Special:FilePath/ALEXANDER_POPE_1688-1744_Poet_lived_in_this_row_Mawson%27s_Buildings_1716-1719.jpg?width=640,blue,"[""English Heritage""]","",,1,Alexander Pope,1688,1744,man,"[""poet""]",https://en.wikipedia.org/wiki/Alexander_Pope,http://dbpedia.org/resource/Alexander_Pope,"","[""Alexander Pope|(1688-1744)|man|poet|""]"
707,Thomas James Cobden-Sanderson 1840-1922 founded the Doves Bindery and Doves Press in this house and later lived and died here,51.49064,-0.23467,United Kingdom,London,1974,https://commons.wikimedia.org/wiki/Special:FilePath/THOMAS_JAMES_COBDEN-SANDERSON_1840-1922_founded_the_Doves_Bindery_and_Doves_Press_in_this_house_and_later_lived_and_died_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Thomas James Cobden-Sanderson,1840,1922,man,"[""founder of the Doves Bindery and Doves Press""]",https://en.wikipedia.org/wiki/T._J._Cobden_Sanderson,http://dbpedia.org/resource/T._J._Cobden_Sanderson,"","[""Thomas James Cobden-Sanderson|(1840-1922)|man|founder of the Doves Bindery and Doves Press|""]"
428,Christopher Whitworth Whall 1849-1924 stained glass artist lived here,51.4946,-0.23661,United Kingdom,London,1983,https://commons.wikimedia.org/wiki/Special:FilePath/CHRISTOPHER_WHITWORTH_WHALL_1849-1924_Stained_Glass_Artist_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Christopher Whitworth Whall,1849,1924,man,"[""stained glass artist""]",https://en.wikipedia.org/wiki/Christopher_Whall,http://dbpedia.org/resource/Christopher_Whall,"","[""Christopher Whitworth Whall|(1849-1924)|man|stained glass artist|""]"
144,Sir Frank Brangwyn 1867-1956 artist lived here,51.49,-0.2256,United Kingdom,London,1989,http://farm8.staticflickr.com/7746/17650736695_6bcfcd2893_z.jpg,blue,"[""English Heritage""]","",,1,Frank Brangwyn,1867,1956,man,"[""artist"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Frank_Brangwyn,http://dbpedia.org/resource/Frank_Brangwyn,"","[""Frank Brangwyn|(1867-1956)|man|artist and Knight Bachelor|""]"
1854,Edward Johnston 1872-1944 master calligrapher lived here 1905-1912,51.48995,-0.24212,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/EDWARD_JOHNSTON_1872-1944_Master_Calligrapher_lived_here_1905-1912.jpg?width=640,blue,"[""Greater London Council""]","",,1,Edward Johnston,1872,1944,man,"[""master calligrapher""]",https://en.wikipedia.org/wiki/Edward_Johnston,http://dbpedia.org/resource/Edward_Johnston,https://commons.wikimedia.org/wiki/Special:FilePath/Edward_Johnston.png?width=640,"[""Edward Johnston|(1872-1944)|man|master calligrapher|""]"
40985, J. H. Greathead   Chief Engineer City and South London Railway. Inventor of the Travelling Shield that made possible the cutting of the tunnels of London's deep level tube system,51.51336,-0.08798,United Kingdom,London,"",http://farm2.staticflickr.com/1460/24507326679_6a68eac66c_z.jpg,stone,[],"",,1,James Henry Greathead,1844,1896,man,"[""railway engineer"", ""tunnelling engineer""]",https://en.wikipedia.org/wiki/James_Henry_Greathead,http://dbpedia.org/resource/James_Henry_Greathead,https://commons.wikimedia.org/wiki/Special:FilePath/James_Henry_Greathead.png?width=640,"[""James Henry Greathead|(1844-1896)|man|railway engineer and tunnelling engineer|""]"
641,"Thomas Hodgkin 1798-1866 physician, reformer and philanthropist lived here",51.5185,-0.13054,United Kingdom,London,1985,http://farm9.staticflickr.com/8068/8153145149_6424a7c9d5_z.jpg,blue,"[""Greater London Council""]","",,1,Thomas Hodgkin,1798,1866,man,"[""physician"", ""reformer"", ""philanthropist""]",https://en.wikipedia.org/wiki/Thomas_Hodgkin,http://dbpedia.org/resource/Thomas_Hodgkin,https://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Hodgkin.gif?width=640,"[""Thomas Hodgkin|(1798-1866)|man|physician, reformer, and philanthropist|""]"
39549,"Manze's Pie & Mash Shop.
Locally listed building.
Originally from Ravello in Italy, the Manze family emigrated to England in 1878 and founded an empire of fourteen pie & mash shops across London. In 1929 Luigi Manze rebuilt 76 High Street in its present form.",,,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/Manze's_Pie_&_Mash_Shop_(Walthamstow_Heritage).jpg?width=640,blue,"[""Waltham Forest Council""]","",,1,Luigi Manze,,,man,"[""brother of Michele Manze""]",https://en.wikipedia.org/wiki/Luigi_Manze,http://dbpedia.org/resource/Luigi_Manze,"","[""Luigi Manze||man|brother of Michele Manze|""]"
1138,"M. Manze 
Founded 1902  
Opened here 1927  
The home of pie and mash ",51.4741,-0.06863,United Kingdom,London,2005,"",blue,"[""London Borough of Southwark""]","",,1,Michele Manze,,,man,"[""brother of Luigi Manze""]",https://en.wikipedia.org/wiki/Michele_Manze,http://dbpedia.org/resource/Michele_Manze,"","[""Michele Manze||man|brother of Luigi Manze|""]"
408,Madame Marie Tussaud 1761-1850 artist in Wax lived here 1838-1839,51.5324,-0.17194,United Kingdom,London,2001,https://commons.wikimedia.org/wiki/Special:FilePath/Madame_MARIE_TUSSAUD_1761-1850_Artist_in_Wax_lived_here_1838-1839.jpg?width=640,blue,"[""English Heritage""]","",,1,Marie Tussaud,1761,1850,woman,"[""wax artist""]",https://en.wikipedia.org/wiki/Marie_Tussaud,http://dbpedia.org/resource/Marie_Tussaud,"https://commons.wikimedia.org/wiki/Special:FilePath/Madame_Tussaud,_age_42.jpg?width=640","[""Marie Tussaud|(1761-1850)|woman|wax artist|""]"
569,Sir Laurance Alma-Tadema OM 1836-1912 painter lived here 1886-1912,51.5325,-0.17656,United Kingdom,London,1975,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_LAWRENCE_ALMA-TADEMA_O.M._1836-1912_Painter_lived_here_1886-1912.jpg?width=640,blue,"[""Greater London Council""]","",,1,Laurance Alma-Tadema,1836,1912,man,"[""Knight Bachelor"", ""painter"", ""Order of Merit recipient""]",https://en.wikipedia.org/wiki/Lawrence_Alma-Tadema,http://dbpedia.org/resource/Lawrence_Alma-Tadema,https://commons.wikimedia.org/wiki/Special:FilePath/Lawrence_Alma-Tadema_1870_(2).jpg?width=640,"[""Laurance Alma-Tadema|(1836-1912)|man|Knight Bachelor, painter, and Order of Merit recipient|""]"
5382,"SER Blackfriars Station

This is the entrance to the former Blackfriars Station. Commenced by the Charing Cross Railway Co. on its line from London Bridge to Charing Cross, it was taken over by the South Eastern Railway Co. before opening in January 1864. Closure came five years later when the South Eastern Railway opened its Waterloo Station (now Waterloo East).
The glazed brick bridge abutments show evidence of bomb damage from the Blitz of 1940 and a V2 rocket in December 1944. Buildings in the surrounding area were damaged beyond repair, including The Ring boxing arena, formerly the Surrey Chapel, on the site of 197 Blackfriars Road.",51.5042,-0.10446,United Kingdom,London,2005,http://s0.geograph.org.uk/geophotos/02/81/03/2810385_51968cd4.jpg,blue,"[""Railway Heritage Trust""]","",,1,flying bomb (V1/V2),1944,1945,thing,"[""bomb""]",https://en.wikipedia.org/wiki/flying_bomb_(V1/V2),http://dbpedia.org/resource/flying_bomb_(V1/V2),"","[""flying bomb (V1/V2)|(1944-1945)|thing|bomb|""]"
10,Gilbert Bayes 1872-1953 sculptor lived here 1931-1953,51.5352,-0.1875,United Kingdom,London,2007,http://farm5.static.flickr.com/4151/5026650470_b135bfb809_b.jpg,blue,"[""English Heritage""]","",,1,Gilbert Bayes,1872,1953,man,"[""sculptor""]",https://en.wikipedia.org/wiki/Gilbert_Bayes,http://dbpedia.org/resource/Gilbert_Bayes,"","[""Gilbert Bayes|(1872-1953)|man|sculptor|""]"
4360,Earl Mountbatten of Burma 1900-1979 Countess Mountbatten of Burma 1901-1960 Last Viceroy and Vicereine of India lived here,51.50015,-0.15623,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/Earl_Mountbatten_of_Burma_1900-1979_Countess_Mountbatten_of_Burma_1901-1960_Last_Viceroy_and_Vicereine_of_India_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,2,Louis Mountbatten,1900,1979,man,"[""Earl Mountbatten of Burma"", ""last Viceroy of India""]",https://en.wikipedia.org/wiki/Louis_Mountbatten,http://dbpedia.org/resource/Louis_Mountbatten,https://commons.wikimedia.org/wiki/Special:FilePath/Mountbatten.jpg?width=640,"[""Louis Mountbatten|(1900-1979)|man|Earl Mountbatten of Burma and last Viceroy of India|"", ""Edwina Mountbatten|(1901-1960)|man|Countess Mountbatten of Burma and last Vicereine of India|""]"
39563,"Lionel Tertis 1876-1975
viola soloist
lived in a flat here
1961-1975",,,United Kingdom,London,2015,https://commons.wikimedia.org/wiki/Special:FilePath/Lionel_Tertis_1876-1975_viola_soloist_lived_in_a_flat_here_1961-1975.jpg?width=640,blue,"[""English Heritage""]","",,1,Lionel Tertis,1876,1975,man,"[""viola player""]",https://en.wikipedia.org/wiki/Lionel_Tertis,http://dbpedia.org/resource/Lionel_Tertis,"","[""Lionel Tertis|(1876-1975)|man|viola player|""]"
645,"Sir Charles Santley (1834-1922), Singer, lived and died here.",51.5361,-0.17939,United Kingdom,London,1935,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_CHARLES_SANTLEY_(1834-1922)_SINGER_Lived_and_died_here.jpg?width=640,blue,"[""London County Council""]","",,1,Charles Santley,1834,1922,man,"[""singer"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Charles_Santley,http://dbpedia.org/resource/Charles_Santley,https://commons.wikimedia.org/wiki/Special:FilePath/Santley_in_Fra_Diavolo.jpg?width=640,"[""Charles Santley|(1834-1922)|man|singer and Knight Bachelor|""]"
25,H. G. Wells 1866-1946 writer lived and died here,51.5279,-0.1632,United Kingdom,London,1966,https://commons.wikimedia.org/wiki/Special:FilePath/H.G._WELLS_1866-1946_WRITER_lived_and_died_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,H. G. Wells,1866,1946,man,"[""writer"", ""teacher"", ""apprentice draper""]",https://en.wikipedia.org/wiki/H._G._Wells,http://dbpedia.org/resource/H._G._Wells,https://commons.wikimedia.org/wiki/Special:FilePath/H_G_Wells_pre_1922.jpg?width=640,"[""H. G. Wells|(1866-1946)|man|writer, teacher, and apprentice draper|""]"
647,George Frampton 1860-1928 sculptor lived and worked here 1894-1908,51.5382,-0.1723,United Kingdom,London,1977,https://commons.wikimedia.org/wiki/Special:FilePath/GEORGE_FRAMPTON_1860-1928_Sculptor_lived_and_worked_here_1894-1908.jpg?width=640,blue,"[""Greater London Council""]","",,1,George Frampton,1860,1928,man,"[""sculptor""]",https://en.wikipedia.org/wiki/George_Frampton,http://dbpedia.org/resource/George_Frampton,"https://commons.wikimedia.org/wiki/Special:FilePath/Sir_George_James_Frampton,_RA_(18_June_1860_%E2%80%93_21_May_1928)_in_1915.jpg?width=640","[""George Frampton|(1860-1928)|man|sculptor|""]"
681,José de San Martín (The Liberator) 1778-1850 Argentine soldier and statesman stayed here,51.52444,-0.15933,United Kingdom,London,1953,http://farm4.staticflickr.com/3309/3480002969_4e1902baf2_z.jpg,blue,"[""London County Council""]","",,2,José de San Martín,1778,1850,man,"[""Argentine soldier"", ""statesman""]",https://en.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,http://dbpedia.org/resource/Jos%C3%A9_de_San_Mart%C3%ADn,https://commons.wikimedia.org/wiki/Special:FilePath/Smartin.JPG?width=640,"[""José de San Martín|(1778-1850)|man|Argentine soldier and statesman|"", ""Jose de san Martin||man||""]"
140,Roger Fenton 1819-1869 photographer lived here,51.5379,-0.15486,United Kingdom,London,1991,http://farm5.static.flickr.com/4082/4812838884_1d58f6c212_b.jpg,blue,"[""English Heritage""]","",,1,Roger Fenton,1819,1869,man,"[""photographer""]",https://en.wikipedia.org/wiki/Roger_Fenton,http://dbpedia.org/resource/Roger_Fenton,"","[""Roger Fenton|(1819-1869)|man|photographer|""]"
2238,"Sir Laurence Gomme 1853-1916 clerk to the London County Council, folklorist and historian lived here 1895-1909",51.5229,-0.16177,United Kingdom,London,2006,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_LAURENCE_GOMME_1853-1916_Clerk_to_the_London_County_Council_Folklorist_and_Historian_lived_here_1895-1909.jpg?width=640,blue,"[""English Heritage""]","",,1,Laurence Gomme,1853,1916,man,"[""clerk to the London County Council"", ""folklorist"", ""historian"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Laurence_Gomme,http://dbpedia.org/resource/Laurence_Gomme,"https://commons.wikimedia.org/wiki/Special:FilePath/G._L._Gomme_portrait._Folk-Lore,_vol._28.png?width=640","[""Laurence Gomme|(1853-1916)|man|clerk to the London County Council, folklorist, historian, and Knight Bachelor|""]"
385,Sir Joseph William Bazalgette 1819-1891 civil engineer lived here,51.5271,-0.1773,United Kingdom,London,1974,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_JOSEPH_WILLIAM_BAZALGETTE_1819-1891_Civil_Engineer_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Joseph William Bazalgette,1819,1891,man,"[""civil engineer"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Joseph_Bazalgette,http://dbpedia.org/resource/Joseph_Bazalgette,https://commons.wikimedia.org/wiki/Special:FilePath/JosephBazalgettePortrait.jpg?width=640,"[""Joseph William Bazalgette|(1819-1891)|man|civil engineer and Knight Bachelor|""]"
299,Benjamin Haydon 1786-1846 painter and John Charles Rossi 1762-1839 sculptor lived here,51.5242,-0.16715,United Kingdom,London,1959,https://commons.wikimedia.org/wiki/Special:FilePath/BENJAMIN_HAYDON_1786-1846_Painter_and_CHARLES_ROSSI_1762-1839_Sculptor_lived_here.jpg?width=640,blue,"[""London County Council""]","",,2,Benjamin Robert Haydon,1786,1846,man,"[""painter""]",https://en.wikipedia.org/wiki/Benjamin_Robert_Haydon,http://dbpedia.org/resource/Benjamin_Robert_Haydon,"","[""Benjamin Robert Haydon|(1786-1846)|man|painter|"", ""John Charles Felix Rossi|(1762-1839)|man|sculptor|""]"
289,Andreas Kalvos 1792-1869 Greek poet and patriot lived here,51.527,-0.18444,United Kingdom,London,1998,https://commons.wikimedia.org/wiki/Special:FilePath/ANDREAS_KALVOS_1792-1869_Greek_Poet_and_Patriot_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Andreas Kalvos,1792,1869,man,"[""Greek poet"", ""patriot""]",https://en.wikipedia.org/wiki/Andreas_Kalvos,http://dbpedia.org/resource/Andreas_Kalvos,"","[""Andreas Kalvos|(1792-1869)|man|Greek poet and patriot|""]"
12,David Ben-Gurion 1886-1973 first Prime Minister of Israel lived here,51.5268,-0.18366,United Kingdom,London,1986,https://commons.wikimedia.org/wiki/Special:FilePath/DAVID_BEN-GURION_1886-1973_First_Prime-Minister_of_Israel_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,David Ben-Gurion,1886,1973,man,"[""Prime Minister of Israel""]",https://en.wikipedia.org/wiki/David_Ben-Gurion,http://dbpedia.org/resource/David_Ben-Gurion,https://commons.wikimedia.org/wiki/Special:FilePath/Ben_Gurion_1959.jpg?width=640,"[""David Ben-Gurion|(1886-1973)|man|Prime Minister of Israel|""]"
221,John William Waterhouse 1849-1917 painter lived here 1900-1917,51.5296,-0.17887,United Kingdom,London,2002,https://commons.wikimedia.org/wiki/Special:FilePath/JOHN_WILLIAM_WATERHOUSE_1849-1917_Painter_lived_here_1900-1917.jpg?width=640,blue,"[""English Heritage""]","",,1,John William Waterhouse,1849,1917,man,"[""painter""]",https://en.wikipedia.org/wiki/John_William_Waterhouse,http://dbpedia.org/resource/John_William_Waterhouse,https://commons.wikimedia.org/wiki/Special:FilePath/John_William_Waterhouse_001.jpg?width=640,"[""John William Waterhouse|(1849-1917)|man|painter|""]"
159,Sir Mortimer Wheeler 1890-1976 archaeologist lived here,51.5092,-0.13049,United Kingdom,London,1993,http://farm5.static.flickr.com/4020/4534898955_cbfb210fa4_b.jpg,blue,"[""English Heritage""]","",,1,Mortimer Wheeler,1890,1976,man,"[""archaeologist"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Mortimer_Wheeler,http://dbpedia.org/resource/Mortimer_Wheeler,"","[""Mortimer Wheeler|(1890-1976)|man|archaeologist and Knight Bachelor|""]"
6326,"Tom Cribb
1781-1848
Bare Knuckle
Boxing Champion
lived here",51.5095,-0.13167,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/TOM_CRIBB_1781-1848_Bare_Knuckle_Boxing_Champion_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Tom Cribb,1781,1848,man,"[""bare knuckle boxing champion""]",https://en.wikipedia.org/wiki/Tom_Cribb,http://dbpedia.org/resource/Tom_Cribb,https://commons.wikimedia.org/wiki/Special:FilePath/Tom_Cribb_etching.jpg?width=640,"[""Tom Cribb|(1781-1848)|man|bare knuckle boxing champion|""]"
32950,J. Arthur Rank 1888-1972 industrialist and film producer worked here,51.50855,-0.15058,United Kingdom,London,2012,https://commons.wikimedia.org/wiki/Special:FilePath/J._ARTHUR_RANK_1888-1972_Industrialist_and_Film_Producer_worked_here_-_blue_plaque.JPG?width=640,blue,"[""English Heritage""]","",,1,J. Arthur Rank,1888,1972,man,"[""industrialist"", ""Britain's chief maker and distributor of motion pictures""]","https://en.wikipedia.org/wiki/J._Arthur_Rank,_1st_Baron_Rank","http://dbpedia.org/resource/J._Arthur_Rank,_1st_Baron_Rank","","[""J. Arthur Rank|(1888-1972)|man|industrialist and Britain's chief maker and distributor of motion pictures|""]"
